call_thr,put_thr,skip_ceil,min_edge,pooled_PF,pooled_Net,pooled_MaxDD,pooled_TradeCount,pooled_WR,pooled_Sharpe,pooled_Sortino,per_fold_PF,passes_min_trades_filter,rank
0.25,0.25,0.65,0.03,1.0389802713900194,4248.34978302647,28921.242615525032,159,0.27672955974842767,0.00935413170011983,0.018355665722918045,"[0.4259641427728685, 1.750857188237598, 0.631263821524344, 2.230790500079031, 0.0, NaN, 0.9315701187348768, 0.5297135045475763]",True,21
0.2,0.35,0.65,0.03,1.0374326664588394,5036.893827872595,31234.01492835895,185,0.32432432432432434,0.009605066906141118,0.017067157810297242,"[0.01988881298738624, 1.3404159526464743, 0.6296495942784669, 1.5448921086817509, 0.19716369013643625, NaN, 0.8771036686803833, 1.8029555415878291]",True,22
0.4,0.15,0.75,0.08,1.027770978016294,1368.0485566131797,21392.711632151615,70,0.3142857142857143,0.007756962996455665,0.01199716926641854,"[NaN, 5.3372440961810215, 0.4056876919433076, 0.9015314953658732, 0.0, NaN, 0.5784229147308363, 2.2745939872335015]",True,23
0.2,0.15,0.65,0.03,1.024030445242841,3309.5887890357526,36382.77590086221,209,0.32057416267942584,0.006157874298486226,0.010573948271554947,"[0.42714162052385196, 1.3339125010051012, 0.7276946594549311, 1.878858846931114, 0.15085381704783757, NaN, 0.9539095695704627, 0.6167358992161619]",True,24
0.2,0.2,0.65,0.03,1.024030445242841,3309.5887890357526,36382.77590086221,209,0.32057416267942584,0.006157874298486226,0.010573948271554947,"[0.42714162052385196, 1.3339125010051012, 0.7276946594549311, 1.878858846931114, 0.15085381704783757, NaN, 0.9539095695704627, 0.6167358992161619]",True,25
0.25,0.25,0.7,0.03,1.0238721773037651,2611.164411156711,26770.62999203138,158,0.27848101265822783,0.005764222294506362,0.011187063233623316,"[0.4259641427728685, 1.7678313401824188, 0.537132002033385, 2.230790500079031, 0.0, NaN, 0.9940506657976218, 0.5486793847451542]",True,26
0.25,0.25,0.75,0.03,1.0238721773037651,2611.164411156711,26770.62999203138,158,0.27848101265822783,0.005764222294506362,0.011187063233623316,"[0.4259641427728685, 1.7678313401824188, 0.537132002033385, 2.230790500079031, 0.0, NaN, 0.9940506657976218, 0.5486793847451542]",True,27
0.25,0.25,0.65,0.05,1.0099702926451453,1078.9636428708368,33617.32532296717,156,0.27564102564102566,0.0024114972213192623,0.004687137720275214,"[0.4259641427728685, 2.464813899586904, 0.5886751476991698, 2.230790500079031, 0.0, NaN, 0.8742652698845123, 0.4215837302417168]",True,28
0.35,0.15,0.75,0.05,1.0090725326609788,662.273015130061,36063.42373369933,116,0.31896551724137934,0.002997408924233766,0.0037210359943015948,"[22.526391702771996, 7.646174248181785, 0.3176212793679924, 0.4356942090114135, 0.00802836487580595, NaN, 0.7346389974299405, 0.2384791317094441]",True,29
0.25,0.35,0.65,0.03,1.0046140072665453,521.9552698087937,30661.3871435061,145,0.2689655172413793,0.00114547453812892,0.002263732031099817,"[0.01983398659337341, 1.76541046995892, 0.5962102048451557, 1.620061789664221, 0.0, NaN, 0.7508469404010104, 1.7221170088411797]",True,30
0.25,0.25,0.65,0.08,1.0025280751209957,284.29245328873367,26693.220086232133,152,0.28289473684210525,0.0006149677647039608,0.001206061769919095,"[0.01972475146644598, 3.188656290828973, 0.22938474152806257, 2.241714637203382, 0.0, NaN, 0.8717729345567949, 1.0257677377462897]",True,31
0.4,0.15,0.75,0.03,1.0007580324712992,48.23192723252214,14719.660358563242,113,0.336283185840708,0.0002511097748956555,0.0002997691646558503,"[0.7243844585928373, 2.8673335348940387, 0.37319091826978845, 0.8607934105524826, 1.7429728896858987, 0.0, 0.8687310706022308, 0.25346908951891406]",True,32
0.4,0.3,0.6,0.08,1.0000395287117023,1.2366494208972654,21206.1840290026,39,0.28205128205128205,1.047494985197117e-05,1.775149879528836e-05,"[NaN, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.425307008306873, 3.180481826986881]",False,33
0.4,0.3,0.65,0.08,1.0000395287117023,1.2366494208972654,21206.1840290026,39,0.28205128205128205,1.047494985197117e-05,1.775149879528836e-05,"[NaN, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.425307008306873, 3.180481826986881]",False,34
