hbucket,direction,atr,adx,timeout,won,pnl,bars
10:00-11:00,PUT,43.064999999999785,60.39711738531559,True,,,
10:00-11:00,PUT,40.024999999999636,60.39711738531559,True,,,
10:00-11:00,PUT,40.86499999999942,62.58307549723125,True,,,
10:00-11:00,PUT,40.869999999999344,62.58307549723125,True,,,
10:00-11:00,PUT,40.29499999999898,62.58307549723125,True,,,
10:00-11:00,PUT,43.109999999999125,60.43292047967878,True,,,
10:00-11:00,PUT,45.39999999999891,60.43292047967878,True,,,
10:00-11:00,PUT,45.109999999999125,60.43292047967878,True,,,
10:00-11:00,CALL,44.79499999999935,56.38294074281701,True,,,
11:00-12:00,PUT,45.04499999999971,56.38294074281701,True,,,
11:00-12:00,PUT,44.44499999999971,56.38294074281701,True,,,
11:00-12:00,CALL,44.534999999999854,52.872958304190455,False,True,89.06999999999971,7.0
11:00-12:00,CALL,43.870000000000076,52.872958304190455,False,True,87.74000000000015,6.0
11:00-12:00,CALL,42.73500000000022,52.872958304190455,False,True,85.47000000000044,5.0
11:00-12:00,CALL,39.7700000000008,49.830973524040076,False,True,79.5400000000016,3.0
11:00-12:00,CALL,38.360000000000944,49.830973524040076,False,True,76.72000000000189,2.0
11:00-12:00,CALL,33.54000000000087,49.830973524040076,False,True,67.08000000000175,1.0
11:00-12:00,CALL,39.560000000000585,44.20240455900821,True,,,
11:00-12:00,CALL,44.00000000000036,44.20240455900821,True,,,
11:00-12:00,CALL,45.17000000000007,44.20240455900821,True,,,
11:00-12:00,CALL,44.51500000000014,42.39141370484107,True,,,
12:00-13:00,CALL,44.56500000000015,42.39141370484107,True,,,
12:00-13:00,CALL,45.245000000000076,42.39141370484107,True,,,
12:00-13:00,CALL,44.504999999999924,40.821888297887554,True,,,
12:00-13:00,CALL,46.84999999999964,40.821888297887554,False,True,93.69999999999928,7.0
12:00-13:00,CALL,45.28999999999942,40.821888297887554,False,True,90.57999999999883,6.0
12:00-13:00,CALL,45.11499999999978,37.53217003580786,False,True,90.22999999999956,5.0
12:00-13:00,CALL,38.88999999999978,37.53217003580786,True,,,
12:00-13:00,CALL,36.82499999999963,36.298908437317685,False,True,73.64999999999927,6.0
12:00-13:00,CALL,34.829999999999565,36.298908437317685,True,,,
12:00-13:00,CALL,37.0049999999992,36.298908437317685,True,,,
12:00-13:00,PUT,35.679999999998834,36.21650059883674,True,,,
13:00-14:00,CALL,37.36499999999906,36.21650059883674,False,True,74.72999999999811,6.0
13:00-14:00,PUT,37.649999999999274,36.21650059883674,True,,,
13:00-14:00,PUT,35.034999999999854,34.99808010654186,False,True,70.06999999999971,2.0
13:00-14:00,CALL,38.93000000000029,34.99808010654186,True,,,
13:00-14:00,CALL,37.670000000000435,34.99808010654186,True,,,
14:00-15:30,CALL,40.810000000000585,31.29988741389552,True,,,
14:00-15:30,CALL,40.7450000000008,31.29988741389552,True,,,
14:00-15:30,CALL,41.08500000000058,31.29988741389552,True,,,
14:00-15:30,CALL,41.030000000000655,30.593979435705236,True,,,
14:00-15:30,CALL,37.04000000000087,30.593979435705236,False,True,74.08000000000175,7.0
14:00-15:30,PUT,34.76000000000022,31.20267095612162,True,,,
14:00-15:30,PUT,32.80500000000029,31.20267095612162,True,,,
09:15-10:00,CALL,33.284999999999854,25.259619918851055,False,True,66.56999999999971,2.0
09:15-10:00,PUT,36.899999999999636,25.83243242434397,True,,,
09:15-10:00,PUT,43.29500000000007,25.83243242434397,True,,,
09:15-10:00,PUT,42.370000000000076,25.83243242434397,True,,,
10:00-11:00,CALL,29.334999999999855,34.19673534572968,True,,,
10:00-11:00,CALL,28.25,34.19673534572968,True,,,
10:00-11:00,CALL,27.245000000000072,34.19673534572968,True,,,
10:00-11:00,CALL,26.3,34.965989340456545,True,,,
11:00-12:00,CALL,26.890000000000146,34.965989340456545,True,,,
