date,expiry,strike,opt_type,settle,oi,volume,underlying
2026-05-15,2026-06-16,21800,PE,23.1,0,0,23643.5
2026-05-15,2026-06-16,22650,PE,164.2,455,7,23643.5
2026-05-15,2026-06-16,24650,PE,1048.9,0,0,23643.5
2026-05-15,2026-06-16,24800,PE,1165.6,0,0,23643.5
2026-05-15,2026-06-16,24950,PE,1287.2,0,0,23643.5
2026-05-15,2026-06-16,25100,PE,1413.1,0,0,23643.5
2026-05-15,2026-06-16,25500,PE,1766.5,0,0,23643.5
2026-05-15,2026-06-30,20150,PE,1.45,650,0,23643.5
2026-05-15,2026-06-30,20200,PE,26.05,5005,28,23643.5
2026-05-15,2026-06-30,20350,PE,2.45,2795,0,23643.5
2026-05-15,2026-06-30,22300,PE,160.1,89115,2426,23643.5
2026-05-15,2026-06-30,22650,PE,229.0,13130,117,23643.5
2026-05-15,2026-06-30,22700,PE,234.6,97630,907,23643.5
2026-05-15,2026-06-30,22850,PE,272.1,16250,80,23643.5
2026-05-15,2026-06-30,22950,PE,296.75,7995,34,23643.5
2026-05-15,2026-06-30,23000,PE,306.6,3267305,19599,23643.5
2026-05-15,2026-06-30,25450,PE,1716.95,65,0,23643.5
2026-05-15,2026-06-02,21450,CE,2256.9,0,0,23643.5
2026-05-15,2026-05-19,23750,PE,222.0,1288950,3250056,23643.5
2026-05-15,2026-05-19,23300,PE,51.35,3909230,1833524,23643.5
2026-05-15,2026-05-19,23000,PE,16.85,8991840,1765650,23643.5
2026-05-15,2026-05-19,22450,PE,3.2,801450,143004,23643.5
2026-05-15,2026-05-19,22000,PE,1.7,7508930,527747,23643.5
2026-05-15,2026-05-19,21800,PE,1.45,1456715,110843,23643.5
2026-05-15,2026-05-19,21150,PE,1.25,188955,10703,23643.5
2026-05-15,2030-06-25,21000,CE,7992.05,0,0,23643.5
2026-05-15,2028-12-26,15000,CE,10976.15,0,0,23643.5
2026-05-15,2028-06-27,30000,CE,1451.05,0,0,23643.5
2026-05-15,2028-06-27,25500,CE,3078.7,0,0,23643.5
2026-05-15,2027-12-28,25500,CE,2412.65,0,0,23643.5
2026-05-15,2027-06-29,33000,CE,179.8,0,0,23643.5
2026-05-15,2027-06-29,22500,CE,3338.25,0,0,23643.5
2026-05-15,2027-03-30,31500,CE,155.75,0,0,23643.5
2026-05-15,2027-03-30,28500,CE,496.7,0,0,23643.5
2026-05-15,2026-12-29,18000,CE,6358.4,260,0,23643.5
2026-05-15,2026-09-29,27000,CE,99.2,900965,1921,23643.5
2026-05-15,2026-07-28,25850,CE,172.15,325,2,23643.5
2026-05-15,2026-07-28,25600,CE,118.95,6435,42,23643.5
2026-05-15,2026-07-28,25550,CE,224.15,520,1,23643.5
2026-05-15,2026-07-28,25100,CE,325.15,6565,24,23643.5
2026-05-15,2026-07-28,23600,CE,856.7,10075,70,23643.5
2026-05-15,2026-07-28,22700,CE,1504.6,1885,0,23643.5
2026-05-15,2026-07-28,22400,CE,1730.5,65,0,23643.5
2026-05-15,2026-07-28,22200,CE,1889.75,0,0,23643.5
2026-05-15,2026-07-28,21400,CE,2579.55,0,0,23643.5
2026-05-15,2026-07-28,21250,CE,2716.35,0,0,23643.5
2026-05-15,2026-06-30,30000,CE,3.1,316210,277,23643.5
2026-05-15,2026-06-30,26500,CE,13.25,717730,10294,23643.5
2026-05-15,2026-06-30,26400,CE,16.0,35685,257,23643.5
2026-05-15,2026-06-30,26350,CE,35.0,390,1,23643.5
2026-05-15,2026-06-30,25850,CE,33.45,9750,100,23643.5
2026-05-15,2026-06-30,25150,CE,102.9,38025,218,23643.5
2026-05-15,2026-06-30,24750,CE,181.1,19565,246,23643.5
2026-05-15,2026-06-30,24050,CE,430.3,20735,112,23643.5
2026-05-15,2026-06-30,22450,CE,1465.8,455,2,23643.5
2026-05-15,2026-06-30,21550,CE,2297.25,65,0,23643.5
2026-05-15,2026-06-30,21250,CE,2581.45,65,0,23643.5
2026-05-15,2026-06-30,21200,CE,2629.4,65,0,23643.5
2026-05-15,2026-06-30,20900,CE,2919.55,0,0,23643.5
2026-05-15,2026-06-30,20650,CE,3163.85,0,0,23643.5
2026-05-15,2026-06-30,20550,CE,3262.0,0,0,23643.5
2026-05-15,2026-06-30,20450,CE,3360.35,0,0,23643.5
2026-05-15,2026-06-30,19000,CE,4657.15,594085,63,23643.5
2026-05-15,2026-06-16,25900,CE,15.05,1885,40,23643.5
2026-05-15,2026-06-16,24800,CE,96.55,6500,177,23643.5
2026-05-15,2026-06-16,24150,CE,282.75,195,6,23643.5
2026-05-15,2026-06-16,23850,CE,454.1,715,3,23643.5
2026-05-15,2026-06-16,23750,CE,502.05,260,4,23643.5
2026-05-15,2026-06-16,23500,CE,608.05,4160,51,23643.5
2026-05-15,2026-06-09,25800,CE,11.0,13910,59,23643.5
2026-05-15,2026-06-09,25450,CE,19.35,1300,24,23643.5
2026-05-15,2026-06-09,25250,CE,27.35,1625,77,23643.5
2026-05-15,2026-06-09,24500,CE,128.35,52845,1028,23643.5
2026-05-15,2026-06-09,24350,CE,169.85,3510,31,23643.5
2026-05-15,2026-06-09,22950,CE,928.85,0,0,23643.5
2026-05-15,2026-06-09,22500,CE,1297.15,0,0,23643.5
2026-05-15,2026-06-09,22350,CE,1429.8,0,0,23643.5
2026-05-15,2026-06-09,21950,CE,1800.35,0,0,23643.5
2026-05-15,2026-06-09,21850,CE,1895.8,0,0,23643.5
2026-05-15,2026-06-09,21500,CE,2235.45,0,0,23643.5
2026-05-15,2026-06-02,25900,CE,4.3,12610,105,23643.5
2026-05-15,2026-06-02,24300,CE,123.8,78520,2163,23643.5
2026-05-15,2026-06-02,23800,CE,301.05,70785,3154,23643.5
2026-05-15,2026-06-02,23150,CE,709.65,2665,0,23643.5
2026-05-15,2026-06-02,22450,CE,1290.95,520,0,23643.5
2026-05-15,2026-06-02,22200,CE,1524.3,0,0,23643.5
2026-05-15,2026-06-02,21900,CE,1813.55,0,0,23643.5
2026-05-15,2026-06-02,21200,CE,2505.3,0,0,23643.5
2026-05-15,2026-05-26,27100,CE,0.95,50570,315,23643.5
2026-05-15,2026-05-26,26850,CE,1.3,48880,65,23643.5
2026-05-15,2026-05-26,26800,CE,1.05,113880,254,23643.5
2026-05-15,2026-05-26,26350,CE,1.15,43615,168,23643.5
2026-05-15,2026-05-26,26000,CE,1.65,4229680,40824,23643.5
2026-05-15,2026-05-26,25350,CE,4.35,111475,2046,23643.5
2026-05-15,2026-05-26,25100,CE,6.8,768755,23566,23643.5
2026-05-15,2026-05-26,24850,CE,13.0,111150,6033,23643.5
2026-05-15,2026-05-26,24350,CE,55.4,299325,8565,23643.5
2026-05-15,2026-05-26,24300,CE,62.85,2054910,56574,23643.5
2026-05-15,2026-05-26,22900,CE,815.35,15470,68,23643.5
2026-05-15,2026-05-26,22500,CE,1171.05,356915,657,23643.5
2026-05-15,2026-05-26,22150,CE,1536.05,195,0,23643.5
2026-05-15,2026-05-26,22050,CE,1634.7,910,2,23643.5
2026-05-15,2026-05-26,21700,CE,1982.3,260,0,23643.5
2026-05-15,2026-05-26,21650,CE,2032.1,130,2,23643.5
2026-05-15,2026-05-26,21300,CE,2381.2,260,2,23643.5
2026-05-15,2026-05-26,21050,CE,2630.75,195,0,23643.5
2026-05-15,2026-05-19,25700,CE,0.7,860600,20440,23643.5
2026-05-15,2026-05-19,24650,CE,3.7,1471145,276151,23643.5
2026-05-15,2026-06-09,23650,PE,408.65,5980,40,23643.5
2026-05-15,2026-06-09,22350,PE,84.8,5720,67,23643.5
2026-05-15,2026-06-09,22150,PE,30.1,1430,17,23643.5
2026-05-15,2026-06-09,21400,PE,25.8,520,8,23643.5
2026-05-15,2026-06-09,21300,PE,3.15,910,13,23643.5
2026-05-15,2026-06-02,25900,PE,2185.5,0,0,23643.5
2026-05-15,2026-06-02,25550,PE,1842.75,0,0,23643.5
2026-05-15,2026-06-02,24850,PE,1187.15,65,0,23643.5
2026-05-15,2026-06-02,24450,PE,850.7,2470,0,23643.5
2026-05-15,2026-06-02,23100,PE,170.45,29510,827,23643.5
2026-05-15,2026-06-02,22450,PE,61.95,10270,328,23643.5
2026-05-15,2026-06-02,21450,PE,13.1,3185,22,23643.5
2026-05-15,2026-05-26,26800,PE,3109.15,8450,0,23643.5
2026-05-15,2026-05-26,26750,PE,3059.25,130,0,23643.5
2026-05-15,2026-05-26,25850,PE,2161.25,1235,4,23643.5
2026-05-15,2026-05-26,25650,PE,2023.95,650,5,23643.5
2026-05-15,2026-05-26,25400,PE,1714.4,21060,7,23643.5
2026-05-15,2026-05-26,24350,PE,753.5,94900,353,23643.5
2026-05-15,2026-05-26,23350,PE,175.25,174005,7580,23643.5
2026-05-15,2026-05-26,23300,PE,159.75,1042340,43882,23643.5
2026-05-15,2026-05-26,23100,PE,110.3,676975,59935,23643.5
2026-05-15,2026-05-19,26400,PE,2739.55,0,0,23643.5
2026-05-15,2026-05-19,25850,PE,2189.9,65,0,23643.5
2026-05-15,2026-05-19,25400,PE,1773.35,2210,41,23643.5
2026-05-15,2026-05-19,24500,PE,870.65,373945,15674,23643.5
2026-05-15,2026-05-19,24450,PE,822.55,25155,1081,23643.5
2026-05-15,2026-05-19,23550,PE,122.45,1901640,1706635,23643.5
2026-05-15,2026-05-19,22950,PE,14.1,1277705,474683,23643.5
2026-05-15,2026-05-19,21950,PE,1.65,397605,34151,23643.5
2026-05-15,2026-05-19,21500,PE,1.4,4738890,169346,23643.5
2026-05-15,2026-05-19,21500,CE,2157.35,1625,0,23643.5
2026-05-15,2026-05-19,21550,CE,2107.4,0,0,23643.5
2026-05-15,2026-05-19,22350,CE,1308.0,325,3,23643.5
2026-05-15,2026-05-19,22650,CE,1026.55,1235,8,23643.5
2026-05-15,2026-05-19,23150,CE,512.95,68185,1197,23643.5
2026-05-15,2026-05-19,23400,CE,303.3,869115,102119,23643.5
2026-05-15,2026-05-19,24150,CE,20.3,1865695,1034901,23643.5
2026-05-15,2026-05-19,24400,CE,7.65,5794490,943611,23643.5
2026-05-15,2030-12-31,31500,CE,3623.8,0,0,23643.5
2026-05-15,2030-06-25,31500,CE,3092.2,0,0,23643.5
2026-05-15,2030-06-25,22500,CE,7084.55,0,0,23643.5
2026-05-15,2030-06-25,19500,CE,8961.2,0,0,23643.5
2026-05-15,2029-12-24,24000,CE,5681.8,0,0,23643.5
2026-05-15,2029-06-26,31500,CE,2073.8,0,0,23643.5
2026-05-15,2029-06-26,28500,CE,3033.25,0,0,23643.5
2026-05-15,2028-12-26,31500,CE,1577.95,0,0,23643.5
2026-05-15,2028-06-27,16500,CE,9278.2,0,0,23643.5
2026-05-15,2027-12-28,26000,CE,2192.55,10700,1,23643.5
2026-05-15,2027-12-28,18000,CE,7495.7,0,0,23643.5
2026-05-15,2027-06-29,31500,CE,298.15,0,0,23643.5
2026-05-15,2027-06-29,19500,CE,5626.15,0,0,23643.5
2026-05-15,2027-06-29,19000,CE,6053.8,75,0,23643.5
2026-05-15,2027-06-29,16500,CE,8296.75,0,0,23643.5
2026-05-15,2026-12-29,25000,CE,947.2,985620,1833,23643.5
2026-05-15,2026-09-29,26000,CE,239.6,920690,2946,23643.5
2026-05-15,2026-07-28,26000,CE,73.85,164580,1284,23643.5
2026-05-15,2026-07-28,25750,CE,101.6,24505,40,23643.5
2026-05-15,2026-07-28,25650,CE,205.55,390,1,23643.5
2026-05-15,2026-07-28,25400,CE,152.5,14885,22,23643.5
2026-05-15,2026-07-28,24400,CE,452.0,11700,70,23643.5
2026-05-15,2026-07-28,22850,CE,1396.0,65,0,23643.5
2026-05-15,2026-07-28,22600,CE,1577.6,845,0,23643.5
2026-05-15,2026-07-28,22350,CE,1769.7,65,0,23643.5
2026-05-15,2026-07-28,22250,CE,1849.35,0,0,23643.5
2026-05-15,2026-07-28,21900,CE,2139.45,0,0,23643.5
2026-05-15,2026-07-28,21750,CE,2268.6,0,0,23643.5
2026-05-15,2026-07-28,21450,CE,2534.4,0,0,23643.5
2026-05-15,2026-07-28,21300,CE,2670.55,0,0,23643.5
2026-05-15,2026-06-30,26300,CE,17.9,58825,919,23643.5
2026-05-15,2026-06-30,26200,CE,20.25,80730,654,23643.5
2026-05-15,2026-06-30,25750,CE,38.15,29965,483,23643.5
2026-05-15,2026-06-30,24800,CE,166.05,404885,5271,23643.5
2026-05-15,2026-06-30,24450,CE,267.2,25090,126,23643.5
2026-05-15,2026-06-30,24000,CE,444.85,2636835,16935,23643.5
2026-05-15,2026-06-30,23600,CE,651.55,56030,802,23643.5
2026-05-15,2026-06-30,22550,CE,1420.55,715,0,23643.5
2026-05-15,2026-06-30,20700,CE,3114.85,0,0,23643.5
2026-05-15,2026-06-30,20250,CE,3557.55,0,0,23643.5
2026-05-15,2026-06-16,26000,CE,14.7,4225,96,23643.5
2026-05-15,2026-06-16,25700,CE,37.55,0,0,23643.5
2026-05-15,2026-06-16,24900,CE,128.55,0,0,23643.5
2026-05-15,2026-05-19,24800,CE,2.6,4571060,570918,23643.5
2026-05-15,2026-05-19,24900,CE,2.0,3074045,351196,23643.5
2026-05-15,2026-05-19,25400,CE,0.8,1105065,64533,23643.5
2026-05-15,2026-05-19,25550,CE,0.75,374855,21287,23643.5
2026-05-15,2026-05-19,26050,CE,0.6,156715,5602,23643.5
2026-05-15,2026-05-26,20150,CE,3529.15,65,0,23643.5
2026-05-15,2026-05-26,26700,CE,1.05,93665,134,23643.5
2026-05-15,2026-05-26,25850,CE,1.75,368225,10821,23643.5
2026-05-15,2026-05-26,25750,CE,2.25,56160,1390,23643.5
2026-05-15,2026-05-26,25500,CE,3.6,2693600,43942,23643.5
2026-05-15,2029-12-24,27000,PE,2006.3,0,0,23643.5
2026-05-15,2029-12-24,25000,PE,1364.25,290,0,23643.5
2026-05-15,2029-12-24,18000,PE,174.0,0,0,23643.5
2026-05-15,2029-06-26,33000,PE,5104.6,0,0,23643.5
2026-05-15,2029-06-26,27000,PE,2120.05,0,0,23643.5
2026-05-15,2029-06-26,24000,PE,1129.25,155,2,23643.5
2026-05-15,2028-12-26,31500,PE,4587.0,0,0,23643.5
2026-05-15,2028-12-26,28500,PE,2933.9,0,0,23643.5
2026-05-15,2028-06-27,22500,PE,751.75,0,0,23643.5
2026-05-15,2028-06-27,16500,PE,46.8,0,0,23643.5
2026-05-15,2027-12-28,28500,PE,3369.25,260,0,23643.5
2026-05-15,2027-12-28,24000,PE,1165.4,26735,12,23643.5
2026-05-15,2027-12-28,19000,PE,149.45,1455,0,23643.5
2026-05-15,2027-06-29,16500,PE,12.15,0,0,23643.5
2026-05-15,2027-03-30,22500,PE,577.55,0,0,23643.5
2026-05-15,2026-12-29,20000,PE,183.6,610825,1062,23643.5
2026-05-15,2026-09-29,22500,PE,391.9,760630,1253,23643.5
2026-05-15,2026-07-28,25450,PE,1723.55,65,0,23643.5
2026-05-15,2026-07-28,25200,PE,1533.7,2015,0,23643.5
2026-05-15,2026-07-28,25150,PE,1495.65,130,0,23643.5
2026-05-15,2026-07-28,25000,PE,1354.3,100945,390,23643.5
2026-05-15,2026-07-28,22900,PE,377.1,12870,34,23643.5
2026-05-15,2026-07-28,21550,PE,139.2,1235,21,23643.5
2026-05-15,2026-07-28,21500,PE,132.5,138060,1753,23643.5
2026-05-15,2026-07-28,21100,PE,101.3,74555,1544,23643.5
2026-05-15,2026-06-30,25400,PE,1674.4,2665,23,23643.5
2026-05-15,2026-06-30,25250,PE,1549.0,260,3,23643.5
2026-05-15,2026-06-30,24700,PE,1152.8,77805,45,23643.5
2026-05-15,2026-06-30,24600,PE,1066.85,102115,80,23643.5
2026-05-15,2026-06-30,24500,PE,996.15,1094600,2518,23643.5
2026-05-15,2026-06-30,24400,PE,934.4,76765,66,23643.5
2026-05-15,2026-06-30,24200,PE,812.75,136045,645,23643.5
2026-05-15,2026-06-30,24150,PE,760.1,4875,20,23643.5
2026-05-15,2026-06-30,24000,PE,700.35,3318565,12847,23643.5
2026-05-15,2026-06-30,21100,PE,13.2,0,0,23643.5
2026-05-15,2026-06-30,20400,PE,30.95,5525,166,23643.5
2026-05-15,2026-06-16,25300,PE,1586.95,0,0,23643.5
2026-05-15,2026-06-16,24500,PE,937.35,65,1,23643.5
2026-05-15,2026-06-16,24050,PE,640.15,0,0,23643.5
2026-05-15,2026-06-16,23500,PE,387.9,11050,365,23643.5
2026-05-15,2026-06-16,23150,PE,270.8,130,1,23643.5
2026-05-15,2026-06-16,22250,PE,56.75,65,0,23643.5
2026-05-15,2026-06-16,22150,PE,47.0,0,0,23643.5
2026-05-15,2026-06-16,21750,PE,20.7,0,0,23643.5
2026-05-15,2026-06-09,26100,PE,2359.85,0,0,23643.5
2026-05-15,2026-05-26,23150,CE,616.25,21710,263,23643.5
2026-05-15,2026-05-26,23300,CE,503.3,309595,2439,23643.5
2026-05-15,2026-05-26,24150,CE,93.75,304265,7552,23643.5
2026-05-15,2026-05-26,25000,CE,9.05,5184790,82604,23643.5
2026-05-15,2026-06-09,25550,PE,1830.05,0,0,23643.5
2026-05-15,2026-06-09,25450,PE,1736.1,0,0,23643.5
2026-05-15,2026-06-09,24450,PE,882.1,130,0,23643.5
2026-05-15,2026-06-09,24000,PE,586.75,12870,380,23643.5
2026-05-15,2026-05-26,20200,CE,3479.2,65,0,23643.5
2026-05-15,2026-05-26,20500,CE,3113.45,15600,30,23643.5
2026-05-15,2026-05-26,22800,CE,901.7,63375,127,23643.5
2026-05-15,2026-06-16,24200,CE,268.5,390,6,23643.5
2026-05-15,2026-06-16,24100,CE,307.05,1300,26,23643.5
2026-05-15,2026-06-16,22200,CE,1619.0,0,0,23643.5
2026-05-15,2026-06-16,21750,CE,2035.5,0,0,23643.5
2026-05-15,2026-06-09,23650,CE,464.1,1625,20,23643.5
2026-05-15,2026-06-09,21750,CE,1992.1,0,0,23643.5
2026-05-15,2026-06-09,21100,CE,2629.85,0,0,23643.5
2026-05-15,2026-06-02,25850,CE,4.25,1430,12,23643.5
2026-05-15,2026-06-02,24950,CE,27.45,8385,203,23643.5
2026-05-15,2026-06-02,22750,CE,993.0,650,3,23643.5
2026-05-15,2026-06-02,22500,CE,1245.45,1170,12,23643.5
2026-05-15,2026-06-02,22300,CE,1429.9,260,0,23643.5
2026-05-15,2028-12-26,15000,PE,24.35,0,0,23643.5
2026-05-15,2029-06-26,21000,PE,492.0,0,0,23643.5
2026-05-15,2029-12-24,34500,PE,5572.75,0,0,23643.5
2026-05-15,2030-06-25,15000,PE,47.0,0,0,23643.5
2026-05-15,2030-12-31,24000,PE,1018.3,65,0,23643.5
2026-05-15,2026-06-30,26050,PE,2250.95,65,0,23643.5
2026-05-15,2026-06-30,24100,PE,758.25,93145,201,23643.5
2026-05-15,2026-06-30,23950,PE,647.1,8320,38,23643.5
2026-05-15,2026-06-30,23850,PE,615.1,9620,603,23643.5
2026-05-15,2026-06-30,22500,PE,194.6,1967420,9929,23643.5
2026-05-15,2026-06-30,22350,PE,171.9,11375,54,23643.5
2026-05-15,2026-06-30,21800,PE,102.35,55900,1351,23643.5
2026-05-15,2026-06-30,21600,PE,34.05,0,0,23643.5
2026-05-15,2026-06-30,21450,PE,26.0,0,0,23643.5
2026-05-15,2026-06-30,20300,PE,2.15,6370,35,23643.5
2026-05-15,2026-06-30,20000,PE,22.35,1917385,6986,23643.5
2026-05-15,2026-06-16,22450,PE,81.05,0,0,23643.5
2026-05-15,2026-06-09,25250,PE,1551.5,0,0,23643.5
2026-05-15,2026-06-09,24500,PE,918.85,975,0,23643.5
2026-05-15,2026-06-09,24150,PE,671.25,130,0,23643.5
2026-05-15,2026-06-09,24050,PE,607.75,1365,0,23643.5
2026-05-15,2026-06-09,23900,PE,532.3,8385,216,23643.5
2026-05-15,2026-06-09,23550,PE,365.15,7085,55,23643.5
2026-05-15,2026-06-09,22250,PE,75.1,2470,40,23643.5
2026-05-15,2026-06-09,21700,PE,9.9,0,0,23643.5
2026-05-15,2026-06-09,21550,PE,6.55,780,5,23643.5
2026-05-15,2026-06-09,21500,PE,28.55,2730,61,23643.5
2026-05-15,2026-06-09,21350,PE,3.65,845,13,23643.5
2026-05-15,2026-06-02,26300,PE,2581.65,0,0,23643.5
2026-05-15,2026-06-02,26000,PE,2284.25,65,0,23643.5
2026-05-15,2026-06-02,25350,PE,1650.0,0,0,23643.5
2026-05-15,2026-06-02,24800,PE,1143.05,2730,0,23643.5
2026-05-15,2026-06-02,24350,PE,774.4,3510,17,23643.5
2026-05-15,2026-06-02,23950,PE,519.65,8125,184,23643.5
2026-05-15,2026-06-02,23650,PE,360.5,22360,475,23643.5
2026-05-15,2026-06-02,22950,PE,138.1,14300,719,23643.5
2026-05-15,2026-06-02,22400,PE,55.8,35620,780,23643.5
2026-05-15,2026-06-02,22150,PE,39.25,3575,36,23643.5
2026-05-15,2026-06-02,21650,PE,17.35,1690,38,23643.5
2026-05-15,2026-05-26,26300,PE,2610.1,61490,2,23643.5
2026-05-15,2026-05-26,25800,PE,2111.45,24440,5,23643.5
2026-05-15,2026-05-26,25750,PE,2061.7,910,3,23643.5
2026-05-15,2026-05-26,24650,PE,995.55,20475,38,23643.5
2026-05-15,2026-05-26,24400,PE,805.2,762385,1740,23643.5
2026-05-15,2026-05-26,23700,PE,317.05,1919385,121427,23643.5
2026-05-15,2026-05-26,21900,PE,10.95,277225,11199,23643.5
2026-05-15,2026-05-26,21550,PE,6.35,67860,3511,23643.5
2026-05-15,2026-05-26,21250,PE,4.25,22295,295,23643.5
2026-05-15,2026-05-26,20950,PE,3.7,19305,201,23643.5
2026-05-15,2026-05-26,20900,PE,3.55,23985,1540,23643.5
2026-05-15,2026-05-26,20200,PE,2.55,88335,1245,23643.5
